Order ID;Customer ID;Created Date;Trx Order Detail → Product Name;Trx Order Detail → Qty;Trx Order Detail → Price
MA-18713-786480-20240405195329;18713;2024-04-05T19:53:29;Choco Hazelnut Medium;2;13636
MA-18713-786480-20240419194721;18713;2024-04-19T19:47:21;Roti Kukus Coklat Keju;1;13636
MA-18713-786480-20240419194721;18713;2024-04-19T19:47:21;Roti Kukus Chocomaltine;1;11818
MA-18713-786480-20240419194721;18713;2024-04-19T19:47:21;Choco Hazelnut Large;1;15455
MA-18713-786480-20240419194721;18713;2024-04-19T19:47:21;Ovaltine Large;1;13636
MA-18715-614010-20240405195222;18715;2024-04-05T19:52:22;Choco Hazelnut Medium;2;12727
MA-18728-704672-20240407222828;18728;2024-04-07T22:28:28;Choco Hazelnut Medium;2;12727
MA-18732-614010-20240405221424;18732;2024-04-05T22:14:24;Thai Tea Cheese Large;1;13636
MA-18732-614010-20240405221424;18732;2024-04-05T22:14:24;Choco Hazelnut Medium;2;12727
MA-18736-846260-20240405231451;18736;2024-04-05T23:14:51;Choco Hazelnut Medium;2;12727
MA-18736-846260-20240405231451;18736;2024-04-05T23:14:51;Thai Tea Large;2;10000
MA-18748-614002-20240406120052;18748;2024-04-06T12:00:52;Choco Cheese Crunchy Large;1;21818
MA-18748-614002-20240406120052;18748;2024-04-06T12:00:52;Boba Brown Sugar;2;3636
MA-18748-614002-20240406120052;18748;2024-04-06T12:00:52;Boba Brown Sugar Fresh Milk Large;1;16364
MA-18748-614002-20240406120052;18748;2024-04-06T12:00:52;Kopi Susu Gula Aren Small;2;14545
MA-18748-614002-20240406120052;18748;2024-04-06T12:00:52;Ovaltine Large;1;12727
MA-18748-614002-20240406120052;18748;2024-04-06T12:00:52;Thai Tea Large;1;10000
MA-18748-614002-20240406120052;18748;2024-04-06T12:00:52;Choco Lava Large;1;14545
MA-18748-614002-20240406120052;18748;2024-04-06T12:00:52;Choco Hazelnut Large;1;13636
MA-18752-467306-20240406121526;18752;2024-04-06T12:15:26;Choco Hazelnut Medium;2;12727
MA-18757-614033-20240406132926;18757;2024-04-06T13:29:26;Choco Hazelnut Medium;2;12727
MA-18781-517693-20240423162048;18781;2024-04-23T16:20:48;Choco Hazelnut Medium;2;13636
MA-18785-469613-20240406223856;18785;2024-04-06T22:38:56;Choco Lava Float Large;1;18181
MA-18798-517706-20240406200210;18798;2024-04-06T20:02:10;Drink Beng Beng Cream Caramel Large;1;23636
MA-18801-614012-20240406194640;18801;2024-04-06T19:46:40;Drink Beng Beng Cream Caramel Large;1;21818
MA-18821-427639-20240406221524;18821;2024-04-06T22:15:24;Choco Hazelnut Medium;2;12727
MA-18822-613968-20240407140929;18822;2024-04-07T14:09:29;Thai Tea Large;1;10000
MA-18822-613968-20240407140929;18822;2024-04-07T14:09:29;Choco Hazelnut Large;1;13636
MA-18822-613968-20240407140929;18822;2024-04-07T14:09:29;Ovaltine Large;1;12727
MA-18822-613968-20240407140929;18822;2024-04-07T14:09:29;Choco Lava Large;1;14545
MA-18826-614340-20240407004540;18826;2024-04-07T00:45:40;Choco Hazelnut Medium;2;14545
MA-18851-467306-20240407113927;18851;2024-04-07T11:39:27;Choco Hazelnut Medium;2;12727
MA-18851-467306-20240407113927;18851;2024-04-07T11:39:27;Choco Cheese Crunchy Large;1;21818
MA-18858-756532-20240407125003;18858;2024-04-07T12:50:03; Choco Hazelnut Medium;2;12727
MA-18861-614346-20240407143037;18861;2024-04-07T14:30:37;Choco Hazelnut Medium;1;12727
MA-18861-614346-20240407143037;18861;2024-04-07T14:30:37;Roti Kukus Coklat;1;9091
MA-18862-923575-20240407133456;18862;2024-04-07T13:34:56;Choco Hazelnut Medium;2;13636
MA-18877-729511-20240407162305;18877;2024-04-07T16:23:05;Choco Hazelnut Medium;2;12727
MA-18881-729511-20240407163825;18881;2024-04-07T16:38:25;Choco Hazelnut Medium;2;12727
MA-18882-453480-20240407163923;18882;2024-04-07T16:39:23;Choco Hazelnut Medium;2;12727
MA-18883-448781-20240407184215;18883;2024-04-07T18:42:15;Drink Beng Beng Cream Caramel Large;1;21818
MA-18883-448781-20240419113112;18883;2024-04-19T11:31:12;Drink Beng Beng Cream Caramel Large;1;21818
MA-18883-448781-20240419113112;18883;2024-04-19T11:31:12;Chilli Ramyeon Level 3;1;0
MA-18883-448781-20240419113112;18883;2024-04-19T11:31:12;Extra Spicy Fried Ramyeon;1;17273
MA-18883-448781-20240419113112;18883;2024-04-19T11:31:12;Choco Cheese Crunchy Large;1;21818
MA-18886-565926-20240407171838;18886;2024-04-07T17:18:38;Choco Hazelnut Medium;2;12727
MA-18886-565926-20240407171838;18886;2024-04-07T17:18:38;Cotton Candy Silky Pudding;1;9091
MA-18888-627281-20240407171939;18888;2024-04-07T17:19:39;Choco Hazelnut Medium;2;12727
MA-18892-614041-20240407173654;18892;2024-04-07T17:36:54;Thai Tea Large;1;10000
MA-18892-614041-20240407173654;18892;2024-04-07T17:36:54;Egg Pudding;1;2727
MA-18892-614041-20240407173654;18892;2024-04-07T17:36:54;Choco Hazelnut Medium;2;12727
MA-18892-614041-20240407173654;18892;2024-04-07T17:36:54;Drink Beng Beng Cream Caramel Large;1;21818
MA-18892-614041-20240407173654;18892;2024-04-07T17:36:54;Choco Cheese Crunchy Small;1;18182
MA-18909-729505-20240408150101;18909;2024-04-08T15:01:01;Choco Hazelnut Medium;1;12727
MA-18910-613965-20240407181301;18910;2024-04-07T18:13:01;Choco Hazelnut Medium;2;12727
MA-18918-517710-20240409194520;18918;2024-04-09T19:45:20;Choco Hazelnut Medium;2;12727
MA-18923-614348-20240412135356;18923;2024-04-12T13:53:56;Ovaltine Large;1;12727
MA-18923-614348-20240412135356;18923;2024-04-12T13:53:56;Choco Avocado Large;1;14545
MA-18923-614348-20240412135356;18923;2024-04-12T13:53:56;Mango Tea Large;1;12727
MA-18923-614348-20240412135356;18923;2024-04-12T13:53:56;Taro Large;1;11818
MA-18923-614348-20240412135356;18923;2024-04-12T13:53:56;Thai Tea Large;1;10000
MA-18924-648210-20240407211501;18924;2024-04-07T21:15:01;Choco Hazelnut Medium;2;12727
MA-18939-504844-20240424184352;18939;2024-04-24T18:43:52;Choco Hazelnut Medium;1;12727
MA-18939-504844-20240424184352;18939;2024-04-24T18:43:52;Green Thai Tea Large;1;10909
MA-18939-504844-20240424184352;18939;2024-04-24T18:43:52;Fish Cake;1;8182
MA-18939-504844-20240424184352;18939;2024-04-24T18:43:52;Choco Avocado Float Large;1;19090
MA-18939-504844-20240424184352;18939;2024-04-24T18:43:52;Thai Tea Small;1;5455
MA-18939-504844-20240424184352;18939;2024-04-24T18:43:52;Strawberry Tea Large;1;12727
MA-18939-504844-20240424184352;18939;2024-04-24T18:43:52;Packaging Boiled Side Dish;1;0
MA-18939-504844-20240424184352;18939;2024-04-24T18:43:52;Baso Goreng;1;11818
MA-18939-504844-20240424184352;18939;2024-04-24T18:43:52;Jasmine Tea Medium;1;4545
MA-18945-930298-20240408174452;18945;2024-04-08T17:44:52;Thai Tea Large;1;10000
MA-18945-930298-20240408174452;18945;2024-04-08T17:44:52;Mango Yakult Medium;3;13636
MA-18957-614014-20240408143547;18957;2024-04-08T14:35:47;Thai Tea Small;1;5455
MA-18957-614014-20240408143547;18957;2024-04-08T14:35:47;Choco Hazelnut Medium;2;12727
MA-18961-544094-20240408153840;18961;2024-04-08T15:38:40;Choco Hazelnut Medium;1;12727
MA-18962-729509-20240408152342;18962;2024-04-08T15:23:42;Drink Beng Beng Cream Caramel Medium;1;20000
MA-18967-923575-20240408152426;18967;2024-04-08T15:24:26;Choco Hazelnut Medium;2;13636
MA-18967-923575-20240408152426;18967;2024-04-08T15:24:26;Lychee Silky Pudding;1;10000
MA-18967-923575-20240408152426;18967;2024-04-08T15:24:26;Ice Cream Cup Coklat;1;16364
MA-18969-544094-20240408153634;18969;2024-04-08T15:36:34;Choco Hazelnut Medium;2;12727
MA-18972-749454-20240408162542;18972;2024-04-08T16:25:42;Choco Hazelnut Medium;2;12727
MA-18994-504846-20240408182934;18994;2024-04-08T18:29:34;Choco Hazelnut Medium;2;12727
MA-18994-504846-20240408182934;18994;2024-04-08T18:29:34;Choco Avocado Large;1;14545
MA-18996-648208-20240408185015;18996;2024-04-08T18:50:15;Choco Hazelnut Medium;2;12727
MA-18996-648208-20240408190109;18996;2024-04-08T19:01:09;Thai Tea Small;1;5455
MA-18996-648208-20240408190109;18996;2024-04-08T19:01:09;Ovaltine Medium;1;10909
MA-18999-704677-20240419202641;18999;2024-04-19T20:26:41;Roti Kukus Susu;2;7273
MA-19002-813167-20240408194155;19002;2024-04-08T19:41:55;Choco Hazelnut Medium;2;13636
MA-19004-613948-20240413090725;19004;2024-04-13T09:07:25;Thai Tea Large;1;10000
MA-19004-613948-20240413090725;19004;2024-04-13T09:07:25;Choco Lava Large;1;14545
MA-19005-627277-20240408202341;19005;2024-04-08T20:23:41;Roti Kukus Keju;1;10000
MA-19005-627277-20240408202341;19005;2024-04-08T20:23:41;Choco Hazelnut Medium;1;12727
MA-19005-627277-20240408202341;19005;2024-04-08T20:23:41;Roti Kukus Coklat;1;9091
MA-19007-756530-20240424110842;19007;2024-04-24T11:08:42;Choco Hazelnut Medium;2;12727
MA-19008-923575-20240408203724;19008;2024-04-08T20:37:24;Choco Hazelnut Medium;2;13636
MA-19009-923575-20240408204459;19009;2024-04-08T20:44:59;Choco Hazelnut Medium;2;13636
MA-19013-923575-20240408205845;19013;2024-04-08T20:58:45;Choco Hazelnut Medium;2;13636
MA-19014-923575-20240408205928;19014;2024-04-08T20:59:28;Choco Hazelnut Medium;2;13636
MA-19022-614375-20240408215200;19022;2024-04-08T21:52:00;Choco Hazelnut Medium;2;12727
MA-19027-613969-20240408230925;19027;2024-04-08T23:09:25;Choco Hazelnut Medium;2;12727
MA-19027-704679-20240409151518;19027;2024-04-09T15:15:18;Drink Beng Beng Cream Caramel Medium;2;20000
MA-19027-704679-20240409151518;19027;2024-04-09T15:15:18;Boba Brown Sugar;2;3636
MA-19027-614002-20240412195902;19027;2024-04-12T19:59:02;Drink Beng Beng Cream Caramel Large;1;21818
MA-19027-614002-20240412195902;19027;2024-04-12T19:59:02;Boba Brown Sugar;1;3636
MA-19027-704679-20240417105016;19027;2024-04-17T10:50:16;Choco Cheese Crunchy Medium;1;20000
MA-19040-484113-20240409123026;19040;2024-04-09T12:30:26;Choco Hazelnut Medium;2;12727
MA-19040-484113-20240409123026;19040;2024-04-09T12:30:26;Choco Avocado Float Large;1;19090
MA-19058-427639-20240409174313;19058;2024-04-09T17:43:13;Choco Hazelnut Medium;2;12727
MA-19066-923575-20240409175652;19066;2024-04-09T17:56:52;Choco Hazelnut Medium;2;13636
MA-19066-923575-20240409175652;19066;2024-04-09T17:56:52;Jasmine Tea Medium;1;4545
MA-19069-648210-20240409181826;19069;2024-04-09T18:18:26;Choco Hazelnut Medium;2;12727
MA-19075-484823-20240409191147;19075;2024-04-09T19:11:47;Choco Hazelnut Medium;2;12727
MA-19077-531293-20240409193328;19077;2024-04-09T19:33:28;Choco Hazelnut Medium;2;12727
MA-19077-531293-20240409193328;19077;2024-04-09T19:33:28;Choco Cheese Crunchy Large;1;21818
MA-19079-429403-20240410152500;19079;2024-04-10T15:25:00;Choco Hazelnut Medium;2;12727
MA-19081-467308-20240409212358;19081;2024-04-09T21:23:58;Choco Hazelnut Medium;2;12727
MA-19081-467308-20240409212545;19081;2024-04-09T21:25:45;Choco Cheese Crunchy Small;2;18182
MA-19081-467308-20240422180830;19081;2024-04-22T18:08:30;Choco Cheese Crunchy Medium;1;20000
MA-19084-448776-20240409211635;19084;2024-04-09T21:16:35;Taro Large;1;11818
MA-19084-448776-20240409211635;19084;2024-04-09T21:16:35;Jasmine Tea Large;3;6364
MA-19084-448776-20240409211635;19084;2024-04-09T21:16:35;Mango Tea Large;1;12727
MA-19084-448776-20240409211635;19084;2024-04-09T21:16:35;Thai Tea Large;1;10000
MA-19084-448776-20240409211635;19084;2024-04-09T21:16:35;Strawberry Tea Large;2;12727
MA-19084-448776-20240409211635;19084;2024-04-09T21:16:35;Choco Hazelnut Medium;2;12727
MA-19084-448776-20240409211635;19084;2024-04-09T21:16:35;Green Thai Tea Large;2;10909
MA-19089-729507-20240409210825;19089;2024-04-09T21:08:25;Choco Hazelnut Medium;2;12727
MA-19091-614010-20240409211721;19091;2024-04-09T21:17:21;Choco Hazelnut Medium;1;12727
MA-19092-729507-20240409211407;19092;2024-04-09T21:14:07;Choco Hazelnut Medium;2;12727
MA-19093-614010-20240409211832;19093;2024-04-09T21:18:32;Choco Hazelnut Medium;2;12727
MA-19095-614010-20240409212121;19095;2024-04-09T21:21:21;Choco Hazelnut Medium;2;12727
MA-19099-459577-20240409215834;19099;2024-04-09T21:58:34;Boba Brown Sugar;1;3636
MA-19099-459577-20240409215834;19099;2024-04-09T21:58:34;Choco Cheese Crunchy Large;1;21818
MA-19101-704679-20240409221118;19101;2024-04-09T22:11:18;Taro Large;1;11818
MA-19101-704679-20240409221118;19101;2024-04-09T22:11:18;Mango Tea Large;1;12727
MA-19101-704679-20240409221118;19101;2024-04-09T22:11:18;Thai Tea Large;1;10000
MA-19104-614027-20240409223514;19104;2024-04-09T22:35:14;Choco Hazelnut Medium;2;12727
MA-19105-741484-20240409224131;19105;2024-04-09T22:41:31;Roti Kukus Chocomaltine;1;10909
MA-19105-741484-20240409224131;19105;2024-04-09T22:41:31;Roti Bakar Chocomaltine Keju;1;30000
MA-19105-741484-20240409224131;19105;2024-04-09T22:41:31;Thai Tea Small;1;5455
MA-19105-741484-20240409224131;19105;2024-04-09T22:41:31;Green Thai Tea Small;1;7273
MA-19119-614002-20240410124740;19119;2024-04-10T12:47:40;Choco Hazelnut Medium;2;12727
MA-19119-614002-20240410124740;19119;2024-04-10T12:47:40;Choco Avocado Medium;6;13636
MA-19125-750671-20240413163320;19125;2024-04-13T16:33:20;Choco Hazelnut Medium;2;12727
MA-19125-750671-20240413163320;19125;2024-04-13T16:33:20;Roti Bakar Coklat;1;22727
MA-19126-729505-20240410132054;19126;2024-04-10T13:20:54;Choco Hazelnut Medium;2;12727
MA-19126-729505-20240410132054;19126;2024-04-10T13:20:54;Thai Tea Large;2;10000
MA-19128-704679-20240410124205;19128;2024-04-10T12:42:05;Taro Cheese Large;1;16364
MA-19131-531300-20240410192148;19131;2024-04-10T19:21:48;Choco Hazelnut Medium;2;12727
MA-19140-614349-20240410190649;19140;2024-04-10T19:06:49;Taro Silky Pudding;1;9091
MA-19140-614349-20240410190649;19140;2024-04-10T19:06:49;Drink Beng Beng Cream Caramel Large;1;21818
MA-19140-614349-20240410190649;19140;2024-04-10T19:06:49;Choco Hazelnut Medium;2;12727
MA-19140-614349-20240410190649;19140;2024-04-10T19:06:49;Ice Cream Vanilla With Cookies & Cream;1;14545
MA-19155-614010-20240410153401;19155;2024-04-10T15:34:01;Choco Hazelnut Medium;2;12727
MA-19156-704682-20240410161852;19156;2024-04-10T16:18:52;Mango Silky Pudding;1;9091
MA-19156-704682-20240410161852;19156;2024-04-10T16:18:52;Green Tea Silky Pudding;1;9091
MA-19156-704682-20240410161852;19156;2024-04-10T16:18:52;Taro Silky Pudding;1;9091
MA-19156-704682-20240410161852;19156;2024-04-10T16:18:52;Bubble Gum Silky Pudding;1;9091
MA-19156-704682-20240410161852;19156;2024-04-10T16:18:52;Choco Silky Pudding;1;9091
MA-19156-704682-20240410161852;19156;2024-04-10T16:18:52;Thai Tea Silky Pudding;1;9091
MA-19157-614010-20240410154201;19157;2024-04-10T15:42:01;Choco Hazelnut Medium;2;12727
MA-19165-756531-20240410171008;19165;2024-04-10T17:10:08;Choco Hazelnut Medium;2;12727
MA-19167-672871-20240410173200;19167;2024-04-10T17:32:00;Boba Brown Sugar;1;3636
MA-19167-672871-20240410173200;19167;2024-04-10T17:32:00;Thai Tea Small;1;5455
MA-19167-672871-20240410173200;19167;2024-04-10T17:32:00;Thai Tea Large;1;10000
MA-19183-749456-20240410191441;19183;2024-04-10T19:14:41;Choco Cheese Crunchy Large;1;21818
MA-19183-749456-20240410191441;19183;2024-04-10T19:14:41;Drink Beng Beng Cream Caramel Medium;1;20000
MA-19183-749456-20240410191441;19183;2024-04-10T19:14:41;Choco Hazelnut Medium;2;12727
MA-19184-517693-20240410190623;19184;2024-04-10T19:06:23;Drink Beng Beng Cream Caramel Large;1;22727
MA-19184-517693-20240410190623;19184;2024-04-10T19:06:23;Cookies & Cream Large;1;13636
MA-19184-517693-20240410190623;19184;2024-04-10T19:06:23;Green Thai Tea Large;1;12727
MA-19184-517693-20240410190623;19184;2024-04-10T19:06:23;Choco Lava Large;1;15455
MA-19184-517693-20240410190623;19184;2024-04-10T19:06:23;Boba Brown Sugar;1;4545
MA-19184-517693-20240410190623;19184;2024-04-10T19:06:23;Taro Large;1;13636
MA-19188-704682-20240410193202;19188;2024-04-10T19:32:02;Thai Tea Large;1;10000
MA-19188-704682-20240410193202;19188;2024-04-10T19:32:02;Taro Large;1;11818
MA-19188-704682-20240410193202;19188;2024-04-10T19:32:02;Mango Tea Large;1;12727
MA-19188-704682-20240415173701;19188;2024-04-15T17:37:01;Taro Large;1;11818
MA-19188-704682-20240415173701;19188;2024-04-15T17:37:01;Thai Tea Large;1;10000
MA-19188-704682-20240415173701;19188;2024-04-15T17:37:01;Mango Tea Large;1;12727
MA-19190-614304-20240410212318;19190;2024-04-10T21:23:18;Spicy Odeng;1;14545
MA-19190-614304-20240410212318;19190;2024-04-10T21:23:18;Cheese Dumpling;1;5455
MA-19190-614304-20240410212318;19190;2024-04-10T21:23:18;Packaging Boiled Side Dish;1;0
MA-19190-614304-20240410212318;19190;2024-04-10T21:23:18;Spicy Fish Cake;1;8182
MA-19190-614304-20240410212318;19190;2024-04-10T21:23:18;Packaging Boiled Side Dish;1;0
MA-19190-614304-20240410212318;19190;2024-04-10T21:23:18;Shrimp Ball;1;10909
MA-19190-614304-20240410212318;19190;2024-04-10T21:23:18;Packaging Boiled Side Dish;1;0
MA-19190-614304-20240410212318;19190;2024-04-10T21:23:18;Choco Hazelnut Medium;2;12727
MA-19190-614304-20240410212318;19190;2024-04-10T21:23:18;Fish Roll;1;5455
MA-19190-614304-20240410212318;19190;2024-04-10T21:23:18;Packaging Boiled Side Dish;1;0
MA-19193-614041-20240410202934;19193;2024-04-10T20:29:34;Choco Hazelnut Medium;2;12727
MA-19196-923575-20240410202912;19196;2024-04-10T20:29:12;Thai Tea Large;1;10909
MA-19196-923575-20240410202912;19196;2024-04-10T20:29:12;Ovaltine Large;1;13636
MA-19196-923575-20240410202912;19196;2024-04-10T20:29:12;Choco Hazelnut Large;1;15455
MA-19196-923575-20240410202912;19196;2024-04-10T20:29:12;Choco Lava Large;1;15455
MA-19213-672865-20240414210545;19213;2024-04-14T21:05:45;Choco Hazelnut Medium;2;12727
MA-19230-846260-20240418203756;19230;2024-04-18T20:37:56;Kopi Susu Kampung Large;1;10000
MA-19240-627284-20240411110052;19240;2024-04-11T11:00:52;Drink Beng Beng Cream Caramel Large;5;21818
MA-19242-786478-20240412100033;19242;2024-04-12T10:00:33;Choco Hazelnut Medium;2;12727
MA-19245-686916-20240411113305;19245;2024-04-11T11:33:05;Thai Tea Large;1;10000
MA-19245-686916-20240411113305;19245;2024-04-11T11:33:05;Choco Lava Large;1;14545
MA-19245-686916-20240411113305;19245;2024-04-11T11:33:05;Choco Hazelnut Large;1;13636
MA-19245-686916-20240411113305;19245;2024-04-11T11:33:05;Ovaltine Large;1;12727
MA-19250-775029-20240411120800;19250;2024-04-11T12:08:00;Chilli Ramyeon Level 2;1;0
MA-19250-775029-20240411120800;19250;2024-04-11T12:08:00;Ice Cream Cup Coklat;1;16363
MA-19250-775029-20240411120800;19250;2024-04-11T12:08:00;Ice Cream Vanilla with Strawberry;1;14545
MA-19250-775029-20240411120800;19250;2024-04-11T12:08:00;Thai Tea Large;1;10000
MA-19250-775029-20240411120800;19250;2024-04-11T12:08:00;Spicy Kimchi Ramyeon;1;17273
MA-19253-614348-20240411124202;19253;2024-04-11T12:42:02;Boba Brown Sugar Fresh Milk Medium;2;13636
MA-19253-614348-20240411124202;19253;2024-04-11T12:42:02;Lychee Yakult Medium;1;13636
MA-19253-614348-20240411124202;19253;2024-04-11T12:42:02;Choco Lava Float Large;1;18181
MA-19253-614348-20240411124202;19253;2024-04-11T12:42:02;Drink Beng Beng Cream Caramel Large;1;21818
MA-19253-614348-20240411124202;19253;2024-04-11T12:42:02;Ovaltine Cheese Large;1;17273
MA-19261-672877-20240411130851;19261;2024-04-11T13:08:51;Thai Tea Large;1;10000
MA-19261-672877-20240411130851;19261;2024-04-11T13:08:51;Choco Hazelnut Medium;2;12727
MA-19263-775029-20240411130249;19263;2024-04-11T13:02:49;Dimsum Beef;2;10909
MA-19263-775029-20240411130249;19263;2024-04-11T13:02:49;Choco Hazelnut Medium;2;12727
MA-19267-756531-20240411132527;19267;2024-04-11T13:25:27;Choco Hazelnut Medium;2;12727
MA-19275-517693-20240411191113;19275;2024-04-11T19:11:13;Jasmine Tea Large;2;7273
MA-19275-517693-20240411191113;19275;2024-04-11T19:11:13;Roti Maryam Coklat;1;12727
MA-19279-614375-20240411140857;19279;2024-04-11T14:08:57;Choco Hazelnut Medium;1;12727
MA-19281-517710-20240411143556;19281;2024-04-11T14:35:56;Fresh Lemon Tea Large;1;11818
MA-19281-517710-20240411143556;19281;2024-04-11T14:35:56;Green Thai Tea Small;1;7273
MA-19281-517710-20240411143556;19281;2024-04-11T14:35:56;Boba Brown Sugar Fresh Milk Medium;1;13636
MA-19288-517706-20240411151054;19288;2024-04-11T15:10:54;Choco Hazelnut Large;1;16364
MA-19288-517706-20240411151054;19288;2024-04-11T15:10:54;Ovaltine Large;1;14545
MA-19288-517706-20240411151054;19288;2024-04-11T15:10:54;Thai Tea Large;1;13636
MA-19288-517706-20240411151054;19288;2024-04-11T15:10:54;Choco Lava Large;1;16364
MA-19292-648210-20240411163848;19292;2024-04-11T16:38:48;Boba Brown Sugar;1;3636
MA-19292-648210-20240411163848;19292;2024-04-11T16:38:48;Choco Lava Float Large;1;18181
MA-19292-648210-20240411163848;19292;2024-04-11T16:38:48;Cheese Dumpling;1;5455
MA-19292-648210-20240411163848;19292;2024-04-11T16:38:48;Packaging Boiled Side Dish;1;0
MA-19292-648210-20240411163848;19292;2024-04-11T16:38:48;Choco Hazelnut Medium;2;12727
MA-19293-714540-20240411154456;19293;2024-04-11T15:44:56;Jasmine Tea Medium;1;4545
MA-19293-714540-20240411154456;19293;2024-04-11T15:44:56;Choco Avocado Float Large;1;19090
MA-19294-614375-20240411160114;19294;2024-04-11T16:01:14;Grass Jelly;1;2727
MA-19294-614375-20240411160114;19294;2024-04-11T16:01:14;Choco Lava Float Large;1;18181
MA-19295-517706-20240411154416;19295;2024-04-11T15:44:16;Choco Hazelnut Medium;2;14545
MA-19295-517706-20240412120255;19295;2024-04-12T12:02:55;Choco Hazelnut Medium;1;14545
MA-19295-517706-20240412120255;19295;2024-04-12T12:02:55;Green Thai Tea Large;1;13636
MA-19295-517706-20240412120255;19295;2024-04-12T12:02:55;Strawberry Tea Large;1;15455
MA-19295-517706-20240413183227;19295;2024-04-13T18:32:27;Thai Tea Large;1;13636
MA-19295-517706-20240413183227;19295;2024-04-13T18:32:27;Taro Large;1;14545
MA-19295-517706-20240413183227;19295;2024-04-13T18:32:27;Mango Tea Large;1;15455
MA-19295-517706-20240415104101;19295;2024-04-15T10:41:01;Thai Tea Large;1;13636
MA-19295-517706-20240415104101;19295;2024-04-15T10:41:01;Taro Large;1;14545
MA-19295-517706-20240415104101;19295;2024-04-15T10:41:01;Mango Tea Large;1;15455
MA-19295-517706-20240419141357;19295;2024-04-19T14:13:57;Green Thai Tea Large;1;13636
MA-19295-517706-20240419141357;19295;2024-04-19T14:13:57;Choco Lava Large;1;16364
MA-19295-517706-20240419141357;19295;2024-04-19T14:13:57;Cookies & Cream Large;1;15455
MA-19295-517706-20240419141357;19295;2024-04-19T14:13:57;Taro Large;1;14545
MA-19300-729509-20240423105450;19300;2024-04-23T10:54:50;Choco Hazelnut Medium;2;12727
MA-19308-672877-20240411163817;19308;2024-04-11T16:38:17;Choco Hazelnut Medium;2;12727
MA-19318-474378-20240411172551;19318;2024-04-11T17:25:51;Choco Hazelnut Medium;2;12727
MA-19324-627285-20240411181047;19324;2024-04-11T18:10:47;Choco Hazelnut Medium;2;12727
MA-19328-461459-20240411184033;19328;2024-04-11T18:40:33;Choco Hazelnut Medium;2;13636
MA-19329-461459-20240412121009;19329;2024-04-12T12:10:09;Choco Hazelnut Medium;2;13636
MA-19330-749454-20240411184433;19330;2024-04-11T18:44:33;Choco Hazelnut Medium;2;12727
MA-19334-648213-20240411185020;19334;2024-04-11T18:50:20;Choco Hazelnut Medium;2;12727
MA-19336-461459-20240411185833;19336;2024-04-11T18:58:33;Choco Hazelnut Medium;2;13636
MA-19337-614290-20240411190509;19337;2024-04-11T19:05:09;Choco Hazelnut Medium;2;12727
MA-19339-756530-20240411195856;19339;2024-04-11T19:58:56;Choco Hazelnut Medium;2;12727
MA-19342-813167-20240411193942;19342;2024-04-11T19:39:42;Drink Beng Beng Cream Caramel Large;1;22727
MA-19344-613965-20240411195630;19344;2024-04-11T19:56:30;Choco Hazelnut Medium;2;12727
MA-19350-729511-20240411202151;19350;2024-04-11T20:21:51;Drink Beng Beng Cream Caramel Large;1;21818
MA-19350-729511-20240411202151;19350;2024-04-11T20:21:51;Mango Yakult Medium;1;13636
MA-19350-729511-20240413131024;19350;2024-04-13T13:10:24;Choco Hazelnut Medium;2;12727
MA-19350-729511-20240413131024;19350;2024-04-13T13:10:24;Baso Goreng;1;11818
MA-19350-729511-20240413131024;19350;2024-04-13T13:10:24;Drink Beng Beng Cream Caramel Large;1;21818
MA-19354-627281-20240411203525;19354;2024-04-11T20:35:25;Choco Hazelnut Medium;2;12727
MA-19356-613948-20240411204444;19356;2024-04-11T20:44:44;Choco Hazelnut Medium;2;12727
MA-19378-614016-20240412234251;19378;2024-04-12T23:42:51;Lemon Tea Yakult Large;1;18182
MA-19378-614016-20240413133708;19378;2024-04-13T13:37:08;Choco Hazelnut Medium;2;12727
MA-19378-614016-20240414203105;19378;2024-04-14T20:31:05;Mango Yakult Medium;1;13636
MA-19378-614016-20240414203105;19378;2024-04-14T20:31:05;Rainbow Jelly;1;3636
MA-19379-565934-20240412184159;19379;2024-04-12T18:41:59;Choco Hazelnut Medium;2;12727
MA-19380-613932-20240412163027;19380;2024-04-12T16:30:27;Choco Hazelnut Medium;2;12727
MA-19380-613932-20240412163740;19380;2024-04-12T16:37:40;Choco Cheese Crunchy Large;1;21818
MA-19382-449787-20240424153853;19382;2024-04-24T15:38:53;Choco Hazelnut Medium;2;13636
MA-19384-786478-20240412100344;19384;2024-04-12T10:03:44;Choco Hazelnut Medium;2;12727
MA-19385-786478-20240412100313;19385;2024-04-12T10:03:13;Choco Hazelnut Medium;2;12727
MA-19386-786478-20240412100614;19386;2024-04-12T10:06:14;Choco Hazelnut Medium;2;12727
MA-19394-614360-20240420183731;19394;2024-04-20T18:37:31;Choco Hazelnut Medium;2;12727
MA-19395-756532-20240412121701;19395;2024-04-12T12:17:01; Thai Tea Large;1;9091
MA-19397-427639-20240416150355;19397;2024-04-16T15:03:55;Choco Hazelnut Medium;2;12727
MA-19397-427639-20240416150355;19397;2024-04-16T15:03:55;Choco Cheese Crunchy Large;1;21818
MA-19400-729507-20240412133517;19400;2024-04-12T13:35:17;Choco Lava Large;1;14545
MA-19400-729507-20240412133517;19400;2024-04-12T13:35:17;Green Thai Tea Large;1;10909
MA-19400-729507-20240412133517;19400;2024-04-12T13:35:17;Cookies & Cream Large;1;12727
